idLU,luName,frameName,sensedescription
15156,alleged.adj,Unattributed_information,FN: having been claimed to exist or occur by unmentioned sources
15157,ostensibly.adv,Unattributed_information,"COD: apparently, but not necessarily."
15158,ostensible.adj,Unattributed_information,"COD: apparently true, but not necessarily so."
15159,reportedly.adv,Unattributed_information,FN: according to (an unnamed) report
15160,rumor.verb,Unattributed_information,COD: be circulated as a rumour.
15162,rumor.noun,Unattributed_information,COD: a currently circulating story or report of unverified or doubtful truth.
15164,supposedly.adv,Unattributed_information,COD: according to what is generally believed or supposed.
15165,proverbial.adj,Unattributed_information,"COD: well known, especially so as to be stereotypical."
27598,supostamente.adv,Unattributed_information,"com base em suposições, de forma não atestada."
38413,suposto.adj,Unattributed_information,"aquilo que é considerado como possível ou alegado, mas ainda não comprovado ou verificado."
38444,presumir.verb,Unattributed_information,"fazer um afirmação incerta, um suposição sobre algo. "
3627,afetar.verb,Undergoing,contagiar ou tocar de alguma forma.
16467,undergo.verb,Undergoing,COD: experience or be subjected to (something unpleasant or arduous).
16468,experience.verb,Undergoing,FN: be affected by
33165,ter.verb,Undergoing,have.
34052,go through.verb,Undergoing,To undergo or experience a difficult situation or period in life.
34847,intocado.adj,Undergoing,A qualidade de não ter sido afetado por outra entidade.
39427,afetado.adj,Undergoing,""
39486,alcançar.verb,Undergoing,""
39778,atingir.verb,Undergoing,""
15217,change.verb,Undergo_change,FN: become different
15218,turn.verb,Undergo_change,"FN: change in nature, state, form, or colour"
15219,change.noun,Undergo_change,FN: the process of changing
15220,veer.verb,Undergo_change,FN:  to rapidly change course of action
15221,swing.verb,Undergo_change,FN: to suddenly change a course of action or emotion
15222,plummet.verb,Undergo_change,FN: change rapidly for the worse
15223,changeable.adj,Undergo_change,COD: liable to unpredictable variation.
15224,shift.noun,Undergo_change,FN: a relatively sudden change. 
15225,shift.verb,Undergo_change,"FN: to undergo change relatively rapidly, often between multiple states."
15226,transition.noun,Undergo_change,COD: the process of changing from one state or condition to another.
15227,go.verb,Undergo_change,FN: change from one state to another.
18633,mudança.noun,Undergo_change,o processo de mudar.
18705,transição.noun,Undergo_change,o processo de mudança de um estado ou condição para outro.
19460,mudar.verb,Undergo_change,tornar-se diferente.
26094,instável.adj,Undergo_change,sujeito a variações imprevisíveis.
26105,ir.verb,Undergo_change,mudar de um estado para outro.
26106,desabar.verb,Undergo_change,mudança rápida para pior.
26107,troca.noun,Undergo_change,mudança relativamente repentina.
26108,trocar.verb,Undergo_change,"sofrer mudança relativamente rápida, frequentemente entre vários estados."
26109,oscilar.verb,Undergo_change,mudar repentinamente o curso de uma ação ou emoção.
26110,transição.noun,Undergo_change,o processo de mudança de um estado ou condição para outro.
26111,virar.verb,Undergo_change,"mudança na natureza, estado, forma ou cor."
26112,guinar.verb,Undergo_change,mudar rapidamente o curso ou a ação.
26153,inexorável.adj,Undergo_change,"firma, que não sofre mudança."
29097,alternar-se.verb,Undergo_change,modificar-se.
29543,voltar.verb,Undergo_change,retornar à forma anterior.
33166,revolution.noun,Undergo_change,""
33167,révolution.noun,Undergo_change,revolution
33168,changement.noun,Undergo_change,change
33285,passar.verb,Undergo_change,Percorrer de um estado a outro.
34341,revolutionise.verb,Undergo_change,A deep and profound change.
34362,adapt.verb,Undergo_change,To undergo the changes demanded to survive in determined conditions.
34822,transformação.noun,Undergo_change,Ação ou efeito de sofrer uma alteração de estado ou de atributo.
34902,metamorfose.noun,Undergo_change,"Mudança, transformação."
36428,evoluir.verb,Undergo_change,"refere a passar por um processo de mudança que, em geral, diz respeito ao aumento do estado atual.  "
39835,variar.verb,Undergo_change,""
41986,evolução.noun,Undergo_change,""
42735,mutação.noun,Undergo_change,"alteração no material genético de um ser vivo, que pode ser herdada pelos seus descendentes."
42926,adaptação.noun,Undergo_change,ação de adequar(-se) a um estado de coisas.
18484,metamorphosis.noun,Undergo_transformation,COD: a change in form or nature.
18485,transform.verb,Undergo_transformation,FN: to undergo an alteration 
18486,transformation.noun,Undergo_transformation,FN: change form to a new kind.
18487,metamorphose.verb,Undergo_transformation,"FN: change form, often ending up in a more advanced and/or preferable state."
18488,transmutation.noun,Undergo_transformation,FN: turn into something else surprisingly different.
18489,transmute.verb,Undergo_transformation,FN: change in a surprising way.
18490,convert.verb,Undergo_transformation,FN: change into a different category.
18491,conversion.noun,Undergo_transformation,"FN: transformation, usually such that the resultant entity corresponds to its former category in a particular way."
18492,transmogrify.verb,Undergo_transformation,FN: change completely into something else.
18493,transubstantiate.verb,Undergo_transformation,"FN: change into a different substance, esp. of the Eucharist, change into the body and blood of Christ."
18494,transubstantiation.noun,Undergo_transformation,"FN: transformation into a different substance, esp. of the Eucharist, transformation into the body and blood of Christ."
18495,transition.verb,Undergo_transformation,FN: change (from one category or state to another); specialized use for changing gender status.
18928,tornar.verb,Undergo_transformation,transform
25881,deixar.verb,Undergo_transformation,ação de resultar em algo ou em um estado que não acontecia antes.
26063,transição.noun,Undergo_transformation,mudnaça de uma categoria para outra.
26064,transformar.verb,Undergo_transformation,mudar para algo diferente.
26065,transmutação.noun,Undergo_transformation,se transformar em outra coisa.
26066,transmutar.noun,Undergo_transformation,transformar-se.
26067,transubstanciação.noun,Undergo_transformation,o ato ou efeito de transformar uma substância em outra.
26068,transubstanciar.verb,Undergo_transformation,transformar uma substância em outra.
26103,conversão.noun,Undergo_transformation,"transformação, usualmente cuja entidade resultante corresponde com a sua categoria inicial em uma maneira particular."
26104,converter.verb,Undergo_transformation,mudar para uma categoria diferente.
38486,anular.verb,Undergo_transformation,"refere a tornar nulo, sem efeito."
39387,annul.verb,Undergo_transformation,to reduce to nothing.
40941,virar.verb,Undergo_transformation,"mudança na natureza, estado, forma ou cor."
42229,tornou.verb,Undergo_transformation,""
15263,doff.verb,Undressing,"COD: remove (an item of clothing, especially a hat)."
15264,take off.verb,Undressing,COD: remove (clothing).
15267,slip.verb,Undressing,FN: gracefully take off clothing.
15268,kick off.verb,Undressing,FN: to take off (footwear) by moving the feet and legs.
15269,peel off.verb,Undressing,FN: to remove (clothing which is snug against the body)
15270,pull off.verb,Undressing,FN: remove (clothing) with some force
15271,remove.verb,Undressing,FN: take off (clothing or accoutrements on the body)
15272,shed.verb,Undressing,FN: take off (clothing)
15273,strip off.verb,Undressing,"FN: take off (clothing), generally rendering the wearer saliently underattired."
15274,throw off.verb,Undressing,FN: remove (clothing) quickly.
16175,unemployment.noun,Unemployment_rate,COD: the number or proportion of unemployed people.
16176,joblessness.noun,Unemployment_rate,FN: the number or proportion of jobless people.
16177,employment.noun,Unemployment_rate,"FN: as opposed to unemployment, the number or proportion of employed people."
36795,poste.noun,Urban_furniture,"objetos que funcionam para iluminação de calçadas, praças, etc."
40519,banco.noun,Urban_furniture,estrutura com região de assento tipicamente acompanhada de uma região perpendicular de encosto.
15946,spent.adj,Used_up,COD: used up; exhausted.
15947,worn out.adj,Used_up,FN: having all ones resources exhausted
15948,depleted.adj,Used_up,FN: being reduced in number or quantity 
15949,used up.adj,Used_up,FN: exhausted
15950,exhausted.adj,Used_up,FN: (of resources or reserves) used up  completely.
15951,through.adj,Used_up,"COD: having finished an activity, relationship, etc."
283,útil.adj,Usefulness,que pode ser utilizado para algum propósito.
284,bom.adj,Usefulness,que ser e/ou é adequado para algum propósito.
3650,servir.verb,Usefulness,"Ser útil, conveniente, ou adequado."
14036,good.adj,Usefulness,COD:  appropriate.
14038,effective.adj,Usefulness,COD:  producing a desired or intended result.
14039,excellent.adj,Usefulness,FN: having features which are very good to have for a certain purpose
14040,outstanding.adj,Usefulness,FN: having exceptionally good features which are needed to fulfill a certain purpose
14041,superb.adj,Usefulness,FN: having features with make an entity extremely effective at a certain activity 
14042,wonderful.adj,Usefulness,FN: having all the features necessary for a certain purpose
14043,fantastic.adj,Usefulness,FN: having features which are extremely good to have for a specified purpose
14044,fine.adj,Usefulness,COD: of very high quality. 
14045,tremendous.adj,Usefulness,FN: having features with are extremely good to have for a certain purpose
14046,terrific.adj,Usefulness,FN: having features that make a certain entity very good at a particular use
14047,marvellous.adj,Usefulness,FN: having extraordinarily useful feautures for a certain purpose
14048,great.adj,Usefulness,FN: possessing features which are beneficial to have for a certain purpose
14050,super.adj,Usefulness,FN: having features with make an entity very effective at a certain activity 
14051,splendid.adj,Usefulness,FN: having excellent features for a specific purpose
14052,useful.adj,Usefulness,COD: able to be used for a practical purpose or in several ways.
14053,utility.noun,Usefulness,"COD: the state of being useful, profitable, or beneficial."
14054,value.noun,Usefulness,FN: the usefulness of an Entity with respect to some Purpose.  
14055,valuable.adj,Usefulness,COD: extremely useful or important.
14056,perfect.adj,Usefulness,FE: absolutely suited (for a purpose).
14057,ideal.adj,Usefulness,COD: most suitable; perfect.
14058,ineffective.adj,Usefulness,FN: not producing a desired or intended result.
14060,work.verb,Usefulness,FN: be effective in performing as it is designed to is expected to do. 
14061,strong.adj,Usefulness,FN: Exceptionally useful or well-adapted
22800,efetivo.adj,Usefulness,algo pue produz o resultado ou efeito desejado ou pretendido
22801,excelente.adj,Usefulness,algo que contem traços muito bons para determinado propósito
22802,fantástico.adj,Usefulness,algo que tem características muito boas para um propósito específico
22803,preciso.adj,Usefulness,com as características certas
22804,ótimo.adj,Usefulness,algo que possui características que beneficiam muito um propósito
22805,ideal.adj,Usefulness,"o mais adequado, perfeito"
22806,inefetivo.adj,Usefulness,algo que não produz o resultado esperado
22807,maravilhoso.adj,Usefulness,que possui características extraordinariamente úteis para determinado propósito
22808,perfeito.adj,Usefulness,algo que serve perfeitamente e absolutamente a um propósito
22809,esplêndido.adj,Usefulness,algo com características excelentes para um determinado propósito
22810,soberbo.adj,Usefulness,uma entidade que tem características que a tornam extremamente eficiente para uma atividade específica
22812,utilidade.noun,Usefulness,"o estado de ser útil, trazer benefício ou lucro"
22813,valioso.adj,Usefulness,extremamente útil ou importante
22814,valor.noun,Usefulness,a utilidade de uma entidade com respeito a um propósito.
24064,espetacular.adj,Usefulness,"algo que é sensacional, maravilhoso."
24075,prestativo.adj,Usefulness,"que tem presteza, que gosta de ajudar outras pessoas."
33169,valer.verb,Usefulness,to be worth
33170,recurso.noun,Usefulness,resource.
33171,utile.adj,Usefulness,useful
33172,valeur.noun,Usefulness,value
33173,ressource.noun,Usefulness,resource
33370,inutilmente.adv,Usefulness,"sem finalidade ou utilidade, em vão."
34350,efficiency.noun,Usefulness,The act or quality of being efficient.
39490,beneficiar.verb,Usefulness,""
39491,benefício.noun,Usefulness,""
39671,idealmente.adv,Usefulness,""
40007,adequado.adj,Usefulness,""
40008,adequadamente.adv,Usefulness,""
40009,adequar.verb,Usefulness,""
40081,eficácia.noun,Usefulness,""
41920,eficaz.adj,Usefulness,""
42429,validade.noun,Usefulness,diz-se da data ou domínio para os quais determinada entidade é adequada.
10863,shoot.verb,Use_firearm,COD: cause (a gun) to fire. 
10864,fire.verb,Use_firearm,COD: discharge (a gun or other weapon). 
10865,discharge.verb,Use_firearm,COD: fire (a gun or missile). 
10866,shot.noun,Use_firearm,FN: the discharge of a firearm
27061,ametrallar.verb,Use_firearm,
27062,disparar.verb,Use_firearm,
3657,aproveitar.verb,Using,"tornar algo proveitoso, útil, eficaz."
3658,usar.verb,Using,"servir-se de, lançar mão de; fazer uso de; utilizar, empregar."
15044,use.verb,Using,"COD: take, hold, or deploy as a means of accomplishing or achieving something."
15045,employ.verb,Using,COD: make use of.
15046,use.noun,Using,COD: the action of using or state of being used.
15047,avail oneself.verb,Using,COD: use or take advantage of.
15048,operate.verb,Using,FN: control a device (in order to acheive the prototypical function of the device).
15049,operation.noun,Using,COD: the action or process of operating.
15051,apply.verb,Using,FN: put to use 
15052,utilise.verb,Using,COD: make practical and effective use of.
15054,utilisation.noun,Using,FN: making practical and effective use of
15056,application.noun,Using,COD: the action of putting something into operation.
15057,operational.adj,Using,COD: relating to the operation 
15058,employment.noun,Using,FN: application or use in a particular situation.
15059,exercise.verb,Using,FN: to use or apply one' s power or ability in order to achieve a goal. 
19437,utilizar.verb,Using,fazer uso.
24892,reutilizar.verb,Using,fazer uso de algo novamente.
26449,exploração.noun,Using,"ato de usar um objeto, pessoa ou material até o seu esgotamento."
27401,aplicar.verb,Using,usar sobre uma superfície.
28034,utilizado.adj,Using,usado para um fim.
29113,empregar.verb,Using,"fazer uso de, utilizar ou aplicar."
29405,uso.noun,Using,a ação de usar ou estado de ser usado.
29534,usado.adj,Using,"em uso, utilizado; "
33174,utiliser.verb,Using,use
34299,recreational.adj,Using,The act of using an entity for the purpose of having fun.
34300,medical.adj,Using,The act of using something for medicinal ways.
39038,profiter.verb,Using,"Rendre (quelque chose) rentable, utile ou efficace."
39290,use.adj,Using,""
39442,aplicação.noun,Using,""
39537,no.adj,Using,""
39538,na.adp,Using,""
39539,em.adv,Using,""
39608,tópico.adj,Using,""
39635,aplique.noun,Using,""
39685,dar.verb,Using,""
39686,de.adv,Using,""
39703,ser.aux,Using,""
39704,e.cconj,Using,""
39709,com.adv,Using,""
39723,usa.noun,Using,""
40684,mexer.verb,Using,Mexer no celular.
40685,mexer.verb,Using,Mexer no celular.
41975,utilização.noun,Using,""
42662,exercício.noun,Using,ato de colocar em prática; uso.
17660,use.verb,Using_resource,FN: deplete a portion of an exhaustible commodity
17661,spend.verb,Using_resource,FN: expend a portion of a commodity
24130,gastar.verb,Using_resource,"ato de desembolsar, despender."
26247,usar.verb,Using_resource,"utilizar, fazer uso."
42415,explorar.verb,Using_resource,"utilizar, fazer uso."
42465,economizar.verb,Using_resource,usar de modo consciente.
26427,vasilha.noun,Utensils,"objeto usado para portar ou guardar comida, objetos etc."
27411,bandeja.noun,Utensils,"objeto utilizado para carregar comidas, servir convidados em uma festa. Normalmente é feita de plástico ou metal."
27412,panela.noun,Utensils,utensílio culinário utilizado para cozer os alimentos.
27416,utensílio.noun,Utensils,"artefato utilizado em tarefas domésticas, em especial na cozinha."
27417,colher.noun,Utensils,talher arredondado utilizado para a ingestão de alimentos líquidos.
27633,porcelana.noun,Utensils,designação genérica de utensílios feitos de porcelana.
28050,tigela.noun,Utensils,"pote utilizado na cozinha para guardar alimentos, normalmente é feito de vidro."
28052,espátula.noun,Utensils,instrumento utilizado na cozinha para pegar e misturar alimentos.
33537,scale.noun,Utensils,"An instrument for weighing, originally a simple balance ( a pair of scales ) but now usually a device with an electronic or other internal weighing mechanism."
33538,saucer.noun,Utensils,"A shallow dish, typically having a circular indentation in the center, on which a cup is placed."
33596,tray.noun,Utensils,a flat receptacle used for serving.
35132,faca.noun,Utensils,instrumento constituído por lâmina cortante presa a um cabo.
40281,louça.noun,Utensils,"nomeação genérica atribuída a pratos, vasilhames e copos."
40485,garfo.noun,Utensils,"utensílio de mesa, de três ou quatro dentes em uma das extremidades, utilizado para levar à boca alimentos sólidos ou segurar algum alimento a ser cortado."
40498,escumadeira.noun,Utensils,utensílio com uma concha com vários furos.
40513,chaleira.noun,Utensils,recipiente utilizado para aquecer água.
40787,forma.noun,Utensils,utensílio de cozinha em que se dispõe alimento ou massa.
42781,escorredor.noun,Utensils,"Utensílio utilizado para escorrer água da louça, inclusive copos, depois de serem lavados."
42785,moedor.noun,Utensils,"utensílio de uso doméstico, próprio para moer ou triturar."
3863,nau.noun,Vehicle,a kind of big ship 
13247,car.noun,Vehicle,COD: a powered road vehicle designed to carry a small number of people
13248,bus.noun,Vehicle,COD: a large motor vehicle carrying paying passengers on a fixed route
13249,truck.noun,Vehicle,"COD: a large road vehicle, used for carrying goods, materials, or troops. "
13250,bike.noun,Vehicle,COD: a bicycle or motorcycle.
13252,taxi.noun,Vehicle,COD: motor vehicle licensed to transport passengers in return for payment of a fare.
13253,plane.noun,Vehicle,COD: a powered flying vehicle with fixed wings and a weight greater than that of the air it displaces.
13254,ferry.noun,Vehicle,"COD: a boat or ship for conveying passengers and goods, especially as a regular service."
13255,boat.noun,Vehicle,"COD: a small vessel propelled by oars, sails, or an engine. "
13257,bicycle.noun,Vehicle,"COD: a vehicle consisting of two wheels held in a frame one behind the other, propelled by pedals and steered with handlebars attached to the front wheel. "
13258,ship.noun,Vehicle,COD: a large seagoing boat. 
13259,tram.noun,Vehicle,"COD: a passenger vehicle powered by electricity conveyed by overhead cables, and running on rails laid in a public road. "
13260,automobile.noun,Vehicle,COD:  a motor car. 
13261,tricycle.noun,Vehicle,"COD: a vehicle similar to a bicycle, but having three wheels, two at the back and one at the front. or a three-wheeled motor vehicle for a disabled driver. "
13262,airplane.noun,Vehicle,COD: a powered flying vehicle with fixed wings and a weight greater than that of the air it displaces. 
13263,scooter.noun,Vehicle,COD: a light two-wheeled motorcycle. 
13264,schooner.noun,Vehicle,"COD: a sailing ship with two or more masts, typically with the foremast smaller than the mainmast. "
13265,train.noun,Vehicle,COD: a series of railway carriages or wagons moved as a unit by a locomotive or by integral motors. 
13266,carriage.noun,Vehicle,COD: a four-wheeled passenger vehicle pulled by two or more horses. 
13267,cab.noun,Vehicle,COD: a taxi. 
13268,coach.noun,Vehicle,COD: a comfortably equipped single-decker bus used for longer journeys.
13269,vehicle.noun,Vehicle,"COD: a thing used for transporting people or goods on land, e.g. a car, truck, or cart."
13270,lorry.noun,Vehicle,"COD: a large, heavy motor vehicle for transporting goods or troops. "
13271,submarine.noun,Vehicle,COD: a streamlined warship designed to operate completely submerged in the sea for long periods.
13272,tank.noun,Vehicle,COD: a heavy armoured fighting vehicle carrying guns and moving on a continuous articulated metal track.
13273,cart.noun,Vehicle,"COD: a light two-wheeled open vehicle for driving in, pulled by a single horse. "
13274,toboggan.noun,Vehicle,"COD: a light, narrow vehicle, typically on runners, used for sliding downhill over snow or ice. "
13275,pick-up.noun,Vehicle,COD: a small van or truck with low sides. 
13276,van.noun,Vehicle,COD: a covered motor vehicle used for transporting goods or people
13277,limousine.noun,Vehicle,"COD: a large, luxurious car, typically with a partition behind the driver. "
13278,convertible.noun,Vehicle,COD: a convertible car. 
13279,helicopter.noun,Vehicle,COD: a type of aircraft deriving both lift and propulsion from one or two sets of horizontally revolving rotors and capable of moving vertically and horizontally. 
13280,canoe.noun,Vehicle,"COD: a narrow keelless boat with pointed ends, propelled with a paddle. "
13281,kayak.noun,Vehicle,"COD: a canoe of a type used originally by the Inuit, made of a light frame with a watertight covering having a small opening for the seat. "
13282,buggy.noun,Vehicle,COD: a small motor vehicle with an open top. 
13283,liner.noun,Vehicle,COD: a large passenger ship of a type formerly used on a regular line.
13284,sedan.noun,Vehicle,COD: a motor car for four or more people.
13285,vessel.noun,Vehicle,COD: a ship or large boat.  
13286,tank car.noun,Vehicle,FN: a car of a freight train which is designed to hold liquids.
13287,warplane.noun,Vehicle,FN: a plane used in war
13288,yacht.noun,Vehicle,"COD: a boat with sails and sometimes an engine, used for either racing or travelling on for pleasure:"
13289,chopper.noun,Vehicle,FN: helicopter.
13290,helo.noun,Vehicle,FN: helicopter.
13291,bird.noun,Vehicle,FN: an aircraft.
13292,minivan.noun,Vehicle,FN: a large personal-use motor vehicle used to transport larger numbers of people
13293,ambulance.noun,Vehicle,FN: a emergency vehicle with provisions for transporting and caring for patients.
13294,aircraft.noun,Vehicle,FN: A vehicle designed to travel in air.
18720,avião.noun,Vehicle,plane. airplane. aeroplane.
22817,aeronave.noun,Vehicle,um veículo projetado para trafegar no ar
22818,ambulância.noun,Vehicle,veículo de emergência com equipamento e provisões para transportar e cuidar de pacientes
22819,automóvel.noun,Vehicle,"veículo que se move por meio de um motor, geralmente um carro"
22820,bicicleta.noun,Vehicle,"um veículo que consiste em duas rodas unidas por um quadro, propelida por pedais e com um guidão na roda dianteira  para que se possa manobrar"
22821,barco.noun,Vehicle,"um veículo aquático movido por remos, velas ou motor"
22822,buggy.noun,Vehicle,um pequeno veículo motorizado
22823,ônibus.noun,Vehicle,um grande veículo motorizados que transporta passageiros por uma rota fixa.
22824,táxi.noun,Vehicle,um veículo com permissão de transportar passageiros em troca de pagamento
22825,canoa.noun,Vehicle,um pequeno barco movido por remos
22826,carro.noun,Vehicle,veículo automotor utilizado para transportar um pequeno número de pessoas.
22827,carruagem.noun,Vehicle,um veículo de quatro rodas puxado por dois ou mais cavalos feito para transportar passageiros
22828,carroça.noun,Vehicle,um veículo de duas rodas puxado por um cavalo
22829,helicóptero.noun,Vehicle,uma aeronave movida por hélices capaz de se mover de maneira horizontal e vertical
22830,conversível.noun,Vehicle,um carro cuja capota pode ser arriada
22831,balsa.noun,Vehicle,"um veículo aquático que transporta bens e passageiros, geralmente prestando um serviço"
22832,caiaque.noun,Vehicle,"pequena embarcação semelhante às usadas pelos povos esquimós, geralmente usada para esporte e lazer"
22833,limusine.noun,Vehicle,"um carro grande e luxuoso, geralmente com uma partição atrás do motorista"
22834,cruzeiro.noun,Vehicle,um grande navio de passageiros usado para cruzar grandes distâncias
22835,comboio.noun,Vehicle,grande veículo motorizado usado para transportar bens ou tropas
22836,minivan.noun,Vehicle,um carro de uso pessoal usado para transportar um número maior de pessoas
22837,picape.noun,Vehicle,"veículo pequeno e leve com carroceria aberta, semelhante a um caminhão"
22838,escuna.noun,Vehicle,"um navio a vela maior e com mais mastros, geralmente possui o mastro central maior que o dianteiro"
22839,scooter.noun,Vehicle,uma motocicleta menor e mais leve
22840,sedan.noun,Vehicle,um carro para quatro ou mais pessoas
22841,navio.noun,Vehicle,uma grande embarcação marítima
22842,submarino.noun,Vehicle,um veículo de guerra feito para operar inteiramente submerso por grande períodos de tempo
22843,caminhão pipa.noun,Vehicle,um grande veículo usado para transportar líquidos
22844,tanque.noun,Vehicle,um grande veículo blindado portando armas que se movido sobre esteiras de aço
22845,tobogã.noun,Vehicle,trenó feito para deslizar na neve
22846,trem.noun,Vehicle,uma série de vagões movidos por uma locomotiva ou motores integrados
22847,bonde.noun,Vehicle,um veículo de passageiros movido por cabos em trilhos de ferro
22848,tricíclo.noun,Vehicle,"um veículo provido de três rodas, duas na parte de trás e uma na parte da frente, podendo ser movido por pedais ou motor"
22849,caminhão.noun,Vehicle,um grande veículo de carga motorizado
22850,van.noun,Vehicle,um veículo motorizado usado para transportar pessoas
22851,veículo.noun,Vehicle,"um entidade usada para transportar bens e pessoas por terra, água ou ar"
22852,valsa.noun,Vehicle,um barco grande
22853,iate.noun,Vehicle,"um barco usado para corridas, ou para viagens de lazer"
24117,pedalinho.noun,Vehicle,"pequeno barco que se move a pedais, encontrados especialmente em lagos e próprio para o lazer"
27480,caravela.noun,Vehicle,barco a vela utilizado nas Grandes Navegações.
28381,moto.noun,Vehicle,Veículo de duas rodas.
31942,asa-delta.noun,Vehicle,"aparelho usado na prática do voo livre, e que consiste numa vela mais ou menos triangular, de tecido não poroso, geralmente sintético, montada sobre uma estrutura rígida, à qual se prende o praticante."
32052,quadriciclo.noun,Vehicle,Veículo de quatro rodas.
32053,quadricicleta.noun,Vehicle,Bicicleta com quatro rodas.
32092,patinete.noun,Vehicle,"equipamento de transporte que consiste em uma tábua sobre duas rodas no sentido longitudinal, onde se apoia um dos pés, enquanto se dá impulso com o outro."
33175,avion.noun,Vehicle,plane
34473,embarcação.noun,Vehicle,veículo para transporte pela água.
34474,meio de transporte.noun,Vehicle,veículo utilizado para o transporte de passageiros.
35108,táxi de água.noun,Vehicle,forma de transporte público pela água.
35109,hidroavião.noun,Vehicle,tipo de avião feito para pousar na água.
35799,serviço de atendimento móvel de urgência.noun,Vehicle,veículo utilizado para socorrer pessoas gravemente feridas. 
35801,viatura.noun,Vehicle,veículo oficial utilizado por policiais. 
35802,motociclo.noun,Vehicle,bicicletas que são equipadas com motores. 
35803,uber.noun,Vehicle,veículo de transporte individual de passageiros conectado por um aplicativo de mesmo nome. 
35804,jato.noun,Vehicle,avião equipado com motores a jato. 
37614,avion.noun,Vehicle,plane
38419,carro de aplicativo.noun,Vehicle,veículo utilizado para serviços de transporte prestados por aplicativos.
40191,foguete.noun,Vehicle,veículo aeroespacial de propulsão a explosão.
40405,pau de arara.adj,Vehicle,Caminhão usado para transportar pessoas.
40704,disco voador.noun,Vehicle,objeto voador não identificado (OVNI) de formato circular ou ovalado frequentemente associado a especulações sobre naves extraterrestres.
41091,nave.noun,Vehicle,veículo projetado para viagens no espaço.
42386,drone.noun,Vehicle,veículo voador auto ou remotamente pilotável.
42935,bote.noun,Vehicle,"embarcação pequena com finalidades diversas, desde recreativas a assistivas."
17865,lift off.verb,Vehicle_departure_initial_stage,FN: elevate above the ground in preparation for flight.
17866,take off.verb,Vehicle_departure_initial_stage,FN: elevate above the ground in preparation for flight.
17869,cast off.verb,Vehicle_departure_initial_stage,FN: (of ships) be set free of moorings.
34552,decolar.verb,Vehicle_departure_initial_stage,levantar vôo.
17884,land.verb,Vehicle_landing,FN: come to the ground from the air.
17885,set down.verb,Vehicle_landing,FN: land in a controlled fashion.
17886,touch down.verb,Vehicle_landing,FN: land in a controlled fashion.
22815,pousar.verb,Vehicle_landing,"o ato ou efeito de encerrar o voo em um ponto determinado, se apoiando em uma superfície"
22816,aterrissar.verb,Vehicle_landing,descer ou pousar em terra firme
17615,door.noun,Vehicle_subpart,FN: a swinging barrier between the interior and exterior of a vehicule. 
17616,window.noun,Vehicle_subpart,FN: an opening in the wall of a vehicule that usually contains glass. 
17617,seat.noun,Vehicle_subpart,FN: the interior location designed to seat passengers travelling in a vehicule. 
17618,seatbelt.noun,Vehicle_subpart,FN: a belt used to secure someone into the seat of a vehcule. 
17619,tire.noun,Vehicle_subpart,"FN: the circular, air-inflated, and (usually) rubber component of the vehicule which permits the vehicule to touch the ground and move forward. "
17620,wheel.noun,Vehicle_subpart,FN: the part of the vehicule which holds a tire. 
17621,brake.noun,Vehicle_subpart,FN: a device that is used to slow down or stop a moving vehicule. 
17622,engine.noun,Vehicle_subpart,FN: the component of the vehicule that provides the necessary power for the motion of the vehicule. 
17623,hood.noun,Vehicle_subpart,FN: the hinged barrier at the front of a vehicule which serves to cover the engine compartment. 
17624,trunk.noun,Vehicle_subpart,"FN: a part of the vehicule, generally at the posterior end of the vehicule, which is commonly used as storage space. The trunk may be covered by a hinged barrier."
17625,part.noun,Vehicle_subpart,FN: a component of a vehicle that has a distinct function
17627,windshield.noun,Vehicle_subpart,"FN: the a pane of glass at the front of a vehicle, used for blocking wind."
27573,motor.noun,Vehicle_subpart,parte do veículo responsável por sua propulsão.
28693,volante.noun,Vehicle_subpart,peça circular que prende um eixo e guia as direções do veículo.
31192,steering wheel.noun,Vehicle_subpart,a wheel that a driver rotates in order to steer a vehicle.
35972,roda.noun,Vehicle_subpart,"componentes circulares que permitem a locomoção do veículo, conectadas aos eixos e pneus, responsáveis por suportar o peso e permitir o movimento do veículo.
"
35973,garupa.noun,Vehicle_subpart,"assento ou área localizada atrás do condutor em veículos de duas rodas, como motocicletas ou bicicletas, onde um passageiro pode se sentar."
35974,porta-mala.noun,Vehicle_subpart,"compartimento localizado na parte traseira de um veículo, designado para o armazenamento de bagagens, objetos e outros itens durante o transporte.
"
38809,pedal.noun,Vehicle_subpart,parte em que se coloca os pés para acionar ou  diminuir o movimento de um veículo.
38953,escapamento.noun,Vehicle_subpart,cano ou tubo por onde ocorre a saída de gases produzidos no motor dos veículos. 
40295,carroceria.noun,Vehicle_subpart,parte de veículos que dá sustentação às demais partes.
40296,carroceria.noun,Vehicle_subpart,parte de veículos que dá sustentação às demais partes.
40958,vagão.noun,Vehicle_subpart,parte do trem que transporta pessoas ou objetos.
41020,janela.noun,Vehicle_subpart,parte de uma construção ou um veículo cuja função é a de permitir a entrada de ar e luz em um ambiente.
11298,pronounce.verb,Verdict,COD: declare or announce
11299,find.verb,Verdict,COD: (of a court) officially declare to be the case; (with against or for) make a decision against (or in favour of); judge to be guilty (or innocent). 
11300,finding.noun,Verdict,"COD: a conclusion reached as a result of an inquiry, investigation or trial"
11301,ruling.noun,Verdict,COD: an authoritative decision or pronouncement
